word,count,frequency
quark,2286617,0.9999999820109037
zyban,2286514,0.9999999819929054
dolce,2283881,0.9999999819748894
veins,2282346,0.9999999819568554
folds,2282227,0.9999999819388031
angie,2281695,0.9999999819207329
sneak,2280877,0.9999999819026445
octet,2280607,0.9999999818845381
mccoy,2278977,0.9999999818664137
mateo,2277443,0.9999999818482709
fread,2274959,0.9999999818301101
willy,2273954,0.9999999818119313
edith,2271217,0.9999999817937341
magna,2269919,0.9999999817755186
polly,2268880,0.999999981757285
tidal,2268649,0.9999999817390332
jules,2268604,0.9999999817207631
ernie,2268175,0.9999999817024748
poole,2267945,0.9999999816841681
crust,2267452,0.999999981665843
dolly,2266400,0.9999999816474997
lenox,2265277,0.9999999816291382
miner,2264812,0.999999981610758
cecil,2262884,0.9999999815923596
cajun,2262690,0.9999999815739428
diner,2261961,0.9999999815555075
regis,2260707,0.9999999815370538
mound,2259654,0.9999999815185815
ethan,2256315,0.999999981500091
ibiza,2252881,0.9999999814815818
reese,2252849,0.9999999814630541
chefs,2252629,0.9999999814445079
pixar,2245356,0.9999999814259432
scion,2245350,0.9999999814073598
dhtml,2245117,0.9999999813887578
winme,2244593,0.9999999813701371
mandy,2240981,0.999999981351498
hoods,2240850,0.9999999813328403
proto,2240138,0.9999999813141637
jared,2240128,0.9999999812954686
wears,2237421,0.9999999812767547
regal,2236787,0.9999999812580221
alvin,2232995,0.9999999812392707
raton,2232513,0.9999999812205006
curly,2231026,0.9999999812017116
hound,2228633,0.999999981182904
wharf,2226856,0.9999999811640775
flick,2226500,0.9999999811452321
datum,2226219,0.9999999811263679
maize,2222076,0.9999999811074848
banff,2221531,0.9999999810885828
psalm,2220027,0.9999999810696619
gowns,2217657,0.9999999810507222
luton,2214453,0.9999999810317634
leaks,2214133,0.9999999810127856
swell,2213445,0.9999999809937891
ville,2213387,0.9999999809747734
chico,2212526,0.9999999809557386
irony,2212193,0.9999999809366847
lasik,2206093,0.999999980917612
levin,2202321,0.9999999808985199
amiga,2201683,0.999999980879409
viper,2201559,0.9999999808602787
gypsy,2201227,0.9999999808411294
litre,2195204,0.999999980821961
binds,2193939,0.9999999808027734
titus,2193051,0.9999999807835666
flare,2190533,0.9999999807643406
wight,2190271,0.9999999807450953
crank,2185208,0.9999999807258307
goats,2184919,0.9999999807065468
rains,2183544,0.9999999806872438
brace,2182960,0.9999999806679215
abdul,2181993,0.9999999806485796
ryder,2181395,0.9999999806292185
garth,2176273,0.9999999806098382
nolan,2175918,0.9999999805904382
paolo,2174306,0.999999980571019
argus,2172332,0.9999999805515803
mango,2171900,0.9999999805321221
thigh,2171107,0.9999999805126444
carla,2169262,0.9999999804931473
meats,2168286,0.9999999804736307
windy,2162674,0.9999999804540946
alamo,2162395,0.9999999804345389
steer,2159937,0.9999999804149636
vogue,2159792,0.9999999803953689
aired,2159611,0.9999999803757545
vodka,2155662,0.9999999803561205
zaire,2154891,0.9999999803364666
sakai,2152556,0.9999999803167933
knobs,2151258,0.9999999802971004
inlog,2147095,0.9999999802773876
salts,2144773,0.9999999802576551
soups,2141445,0.9999999802379029
moist,2140516,0.999999980218131
trina,2140397,0.9999999801983392
pests,2136804,0.9999999801785275
entre,2134677,0.9999999801586963
plano,2134185,0.9999999801388451
doris,2132988,0.9999999801189738
petit,2120813,0.9999999800990829
fries,2119656,0.9999999800791721
saxon,2118651,0.9999999800592412
stall,2114252,0.9999999800392905
deere,2113985,0.9999999800193198
serif,2109334,0.9999999799993291
monks,2103722,0.9999999799793184
aloha,2099181,0.9999999799592878
utter,2096533,0.999999979939237
rents,2094682,0.9999999799191663
cater,2092828,0.9999999798990753
colts,2092808,0.9999999798789645
putin,2090056,0.9999999798588333
dunes,2088285,0.999999979838682
pinch,2082769,0.9999999798185106
flynn,2080599,0.999999979798319
troll,2079165,0.9999999797781074
filth,2077997,0.9999999797578754
kraft,2076875,0.9999999797376231
algae,2068644,0.9999999797173504
arden,2063576,0.9999999796970578
byrne,2060883,0.9999999796767447
shady,2059463,0.9999999796564112
erect,2057313,0.9999999796360575
vests,2056167,0.9999999796156833
lydia,2055299,0.9999999795952887
valet,2052690,0.999999979574874
cheng,2052211,0.9999999795544385
eliot,2049290,0.9999999795339827
jihad,2048833,0.9999999795135066
elgin,2047683,0.9999999794930097
jonah,2042513,0.9999999794724925
raped,2040735,0.9999999794519547
denon,2040332,0.9999999794313965
sloan,2040295,0.9999999794108174
plato,2039668,0.9999999793902181
palma,2035402,0.999999979369598
taxis,2034449,0.9999999793489571
hates,2034161,0.9999999793282959
hague,2027435,0.9999999793076138
tammy,2025634,0.999999979286911
ogden,2024597,0.9999999792661876
madam,2023575,0.9999999792454435
posix,2020927,0.9999999792246785
libby,2019919,0.9999999792038927
seite,2019463,0.9999999791830863
tease,2019275,0.9999999791622589
aroma,2018777,0.9999999791414107
rowan,2014844,0.9999999791205418
dwell,2014411,0.9999999790996519
stair,2012524,0.999999979078741
sonny,2004845,0.9999999790578094
rotor,2003039,0.9999999790368568
quart,2002127,0.9999999790158831
bison,2002028,0.9999999789948883
fungi,2000715,0.9999999789738727
greed,1997460,0.9999999789528362
elena,1994964,0.9999999789317784
bleed,1989071,0.9999999789106997
serie,1987888,0.9999999788895999
incur,1984112,0.999999978868479
tempe,1984024,0.9999999788473368
cores,1983675,0.9999999788261735
nifty,1981740,0.9999999788049891
yates,1980900,0.9999999787837837
leroy,1980645,0.9999999787625566
infos,1980341,0.9999999787413087
thanx,1979526,0.9999999787200393
ecard,1972715,0.9999999786987488
dukes,1971678,0.9999999786774367
fudge,1969555,0.9999999786561036
homme,1967874,0.9999999786347491
rossi,1966867,0.9999999786133731
weave,1965230,0.9999999785919758
vicki,1965107,0.9999999785705571
exits,1963047,0.9999999785491169
siena,1962358,0.9999999785276552
reiki,1962162,0.9999999785061722
dante,1961656,0.9999999784846676
lange,1961635,0.9999999784631415
rosen,1959045,0.9999999784415938
cured,1955657,0.9999999784200246
buggy,1955438,0.9999999783984339
recon,1955124,0.9999999783768216
slack,1954286,0.9999999783551876
vines,1952255,0.9999999783335318
gorge,1950264,0.9999999783118545
liens,1947603,0.9999999782901556
musik,1945809,0.999999978268435
boyle,1944635,0.9999999782466924
lamar,1944419,0.9999999782249283
jonas,1943585,0.9999999782031423
locke,1943130,0.9999999781813345
cages,1943021,0.999999978159505
pager,1942889,0.9999999781376536
jolla,1942048,0.9999999781157802
banjo,1940675,0.9999999780938851
stout,1939514,0.9999999780719679
duane,1939079,0.999999978050029
hanna,1937669,0.9999999780280682
pepsi,1933586,0.9999999780060851
adler,1926676,0.9999999779840802
stare,1925618,0.9999999779620534
missy,1925451,0.9999999779400044
meade,1924752,0.9999999779179334
flair,1924190,0.9999999778958402
cette,1918892,0.999999977873725
aisle,1917319,0.9999999778515876
dunno,1917052,0.9999999778294282
limbs,1916350,0.9999999778072466
paved,1914582,0.9999999777850426
scots,1911314,0.9999999777628166
tyson,1910539,0.9999999777405684
econo,1909670,0.9999999777182977
seize,1908868,0.9999999776960049
spawn,1908837,0.9999999776736896
epoxy,1908076,0.9999999776513522
stony,1907651,0.9999999776289924
punta,1904881,0.9999999776066103
crypt,1904607,0.9999999775842058
bogus,1903710,0.9999999775617786
jboss,1900466,0.9999999775393292
faded,1899648,0.9999999775168574
mobil,1899550,0.999999977494363
tying,1898217,0.9999999774718461
diode,1897828,0.9999999774493066
johan,1896738,0.9999999774267446
motto,1894147,0.9999999774041602
alton,1894033,0.999999977381553
janis,1891851,0.9999999773589233
rubin,1889443,0.9999999773362708
alain,1888792,0.9999999773135958
deter,1887521,0.999999977290898
furry,1887389,0.9999999772681775
cubes,1887321,0.9999999772454343
linus,1886948,0.9999999772226683
rinse,1885846,0.9999999771998797
tides,1884762,0.9999999771770681
venom,1883158,0.9999999771542337
voyer,1882030,0.9999999771313767
mummy,1878933,0.9999999771084965
cries,1878107,0.9999999770855935
ether,1877315,0.9999999770626676
sheds,1874143,0.9999999770397189
sofas,1871940,0.9999999770167473
croix,1871912,0.9999999769937523
boing,1870671,0.9999999769707347
rosie,1868709,0.9999999769476938
terre,1868063,0.99999997692463
techs,1865665,0.9999999769015432
elisa,1864845,0.9999999768784332
haute,1863024,0.9999999768553
wacky,1861879,0.9999999768321438
reits,1860235,0.9999999768089644
muddy,1860188,0.9999999767857616
nuevo,1860127,0.9999999767625357
asean,1857281,0.9999999767392868
suche,1856240,0.9999999767160143
shalt,1854326,0.9999999766927187
visor,1850201,0.9999999766693998
mundo,1850133,0.9999999766460576
naive,1848489,0.9999999766226918
hires,1845244,0.999999976599303
merck,1843606,0.9999999765758906
tanya,1843045,0.9999999765524547
folio,1842202,0.9999999765289954
barre,1839524,0.9999999765055126
fiery,1838655,0.9999999764820063
fakes,1833800,0.9999999764584767
fomit,1833316,0.9999999764349233
ahmad,1832364,0.9999999764113464
cooke,1830939,0.999999976387746
emule,1826567,0.999999976364122
acorn,1825652,0.9999999763404742
bayer,1825243,0.9999999763168029
basal,1821739,0.9999999762931079
topps,1821488,0.9999999762693891
wilde,1820770,0.9999999762456467
smoky,1818184,0.9999999762218804
flirt,1817719,0.9999999761980903
slang,1817718,0.9999999761742765
finch,1816047,0.9999999761504389
largo,1814464,0.9999999761265775
tally,1812605,0.999999976102692
creep,1811981,0.9999999760787829
agile,1808955,0.9999999760548496
sacks,1808394,0.9999999760308925
kiosk,1808146,0.9999999760069115
ionic,1808092,0.9999999759829062
stray,1807545,0.9999999759588772
poppy,1805254,0.999999975934824
suppl,1798700,0.9999999759107469
turin,1796014,0.9999999758866455
forte,1795408,0.9999999758625201
sesso,1793831,0.9999999758383705
hanoi,1792996,0.9999999758141968
waive,1789027,0.999999975789999
vance,1788288,0.9999999757657768
greet,1784219,0.9999999757415304
lymph,1781845,0.9999999757172598
sonia,1780227,0.9999999756929651
bryce,1778157,0.9999999756686458
latch,1777882,0.9999999756443022
verbs,1777489,0.9999999756199344
drank,1777243,0.9999999755955421
santo,1772980,0.9999999755711254
torso,1769562,0.9999999755466843
ramon,1768774,0.9999999755222188
dansk,1767344,0.9999999754977288
hobbs,1767270,0.9999999754732144
mayen,1766936,0.9999999754486751
grabs,1763328,0.9999999754241117
geile,1760913,0.9999999753995236
wards,1759766,0.9999999753749106
hinge,1758893,0.9999999753502732
patti,1757474,0.9999999753256111
faire,1756290,0.9999999753009244
emory,1755002,0.9999999752762132
stunt,1754828,0.999999975251477
maven,1754819,0.9999999752267161
vitae,1754634,0.9999999752019304
witty,1753886,0.99999997517712
hertz,1752925,0.9999999751522846
flown,1749635,0.9999999751274244
silky,1749406,0.9999999751025395
micah,1747263,0.9999999750776296
repay,1746487,0.9999999750526947
await,1745587,0.9999999750277351
fetus,1744267,0.9999999750027502
cider,1743446,0.9999999749777404
gangs,1743105,0.9999999749527058
lenny,1742017,0.9999999749276458
arxiv,1739110,0.999999974902561
percy,1738888,0.9999999748774511
conan,1738688,0.9999999748523158
lilac,1738684,0.9999999748271555
sinus,1738565,0.9999999748019701
denny,1737409,0.9999999747767596
hears,1737280,0.9999999747515236
lexar,1735397,0.9999999747262627
pivot,1734444,0.9999999747009762
huron,1733830,0.9999999746756645
glide,1731344,0.9999999746503274
todos,1728568,0.9999999746249653
creme,1724183,0.9999999745995773
waltz,1723021,0.9999999745741643
paige,1722305,0.9999999745487258
blush,1722003,0.9999999745232617
monde,1721758,0.9999999744977723
malay,1719249,0.9999999744722572
modal,1718570,0.9999999744467167
cadet,1717624,0.9999999744211507
loren,1716418,0.999999974395559
carbs,1715865,0.9999999743699417
vdata,1715219,0.9999999743442989
opted,1708067,0.9999999743186303
tweak,1705761,0.9999999742929362
trait,1705417,0.9999999742672163
shrek,1703017,0.9999999742414707
eater,1702828,0.9999999742156991
cymru,1702015,0.9999999741899019
cyrus,1700817,0.999999974164079
hides,1700672,0.9999999741382302
synth,1697095,0.9999999741123555
layup,1695143,0.9999999740864549
nazis,1694605,0.9999999740605283
piles,1694029,0.999999974034576
bezel,1692595,0.9999999740085974
havoc,1692191,0.9999999739825931
sling,1688770,0.9999999739565626
xoops,1686781,0.9999999739305061
rican,1686637,0.9999999739044236
gupta,1685132,0.999999973878315
tummy,1685130,0.9999999738521803
axial,1685087,0.9999999738260195
julio,1680926,0.9999999737998324
epoch,1680235,0.9999999737736189
plaid,1679093,0.9999999737473795
fable,1678751,0.9999999737211138
scars,1677547,0.9999999736948217
susie,1677048,0.9999999736685035
reyes,1676657,0.9999999736421588
pesos,1676404,0.9999999736157876
spans,1675632,0.9999999735893903
obese,1673406,0.9999999735629665
sober,1672710,0.9999999735365162
tread,1672572,0.9999999735100396
avaya,1670636,0.9999999734835363
wigan,1670281,0.9999999734570066
paddy,1668962,0.9999999734304503
norma,1665222,0.9999999734038674
astra,1665170,0.999999973377258
mondo,1664921,0.999999973350622
wyatt,1663704,0.9999999733239593
otter,1662335,0.99999997329727
earns,1661937,0.9999999732705538
sassy,1657970,0.999999973243811
demux,1657605,0.9999999732170415
vases,1657182,0.9999999731902451
garde,1655823,0.9999999731634219
prweb,1654227,0.9999999731365719
aries,1651320,0.999999973109695
ramps,1651245,0.9999999730827914
dread,1649823,0.9999999730558607
qwest,1647591,0.999999973028903
dyson,1646710,0.9999999730019186
josef,1645922,0.9999999729749068
casts,1645690,0.9999999729478682
heinz,1643518,0.9999999729208026
argos,1643473,0.9999999728937098
needy,1636137,0.9999999728665901
reich,1633237,0.999999972839443
weary,1632945,0.9999999728122689
tweed,1631867,0.9999999727850676
snowy,1631719,0.9999999727578391
genie,1627726,0.9999999727305832
bling,1627355,0.9999999727033001
chars,1627316,0.99999997267599
mcgee,1624565,0.9999999726486523
delle,1622985,0.999999972621287
fined,1620321,0.9999999725938947
georg,1618208,0.9999999725664749
apron,1617357,0.9999999725390277
aides,1614522,0.999999972511553
forma,1614466,0.9999999724840508
sendo,1613683,0.9999999724565211
gomez,1613018,0.9999999724289638
corba,1612985,0.999999972401379
yummy,1609762,0.9999999723737666
momma,1609120,0.9999999723461265
trish,1608418,0.9999999723184588
sexes,1608110,0.9999999722907634
husky,1606901,0.9999999722630403
bland,1606490,0.9999999722352894
darth,1606166,0.9999999722075109
ching,1605671,0.9999999721797045
elmer,1601986,0.9999999721518703
sails,1601569,0.9999999721240082
robes,1600721,0.9999999720961182
adept,1595303,0.9999999720682003
mckay,1591040,0.9999999720402547
lacie,1590396,0.9999999720122809
kudos,1589906,0.9999999719842793
depts,1586217,0.9999999719562495
krona,1585436,0.9999999719281917
puget,1584283,0.9999999719001059
garry,1581995,0.999999971871992
ester,1581770,0.9999999718438498
servo,1581719,0.9999999718156797
annan,1581335,0.9999999717874811
bragg,1581030,0.9999999717592546
snail,1580640,0.9999999717309996
jaime,1580471,0.9999999717027165
sutra,1580071,0.9999999716744051
mower,1579636,0.9999999716460654
swine,1578713,0.9999999716176972
heron,1576813,0.9999999715893008
graft,1576259,0.9999999715608757
envoy,1574245,0.9999999715324225
duran,1573846,0.9999999715039406
scifi,1572905,0.9999999714754303
clans,1570521,0.9999999714468916
abort,1569892,0.9999999714183242
votre,1568413,0.9999999713897282
halle,1568027,0.9999999713611035
edged,1568009,0.9999999713324502
duvet,1567578,0.9999999713037685
spade,1567565,0.9999999712750579
glare,1567097,0.9999999712463185
grids,1562935,0.9999999712175506
haley,1562075,0.9999999711887536
facto,1560335,0.999999971159928
lovin,1560205,0.9999999711310736
haiku,1557648,0.9999999711021903
wafer,1554217,0.9999999710732779
tripp,1553758,0.9999999710443368
stash,1553737,0.9999999710153666
roofs,1553687,0.9999999709863674
reefs,1553553,0.9999999709573393
semen,1553302,0.9999999709282821
hover,1553261,0.9999999708991958
molds,1552621,0.9999999708700806
elias,1552410,0.999999970840936
naics,1548551,0.9999999708117624
genoa,1548016,0.9999999707825595
leafs,1545582,0.9999999707533276
samui,1545060,0.9999999707240661
agony,1543205,0.9999999706947755
parte,1541532,0.9999999706654557
lacey,1539328,0.9999999706361065
cones,1538688,0.999999970606728
lupus,1538621,0.9999999705773199
sachs,1538324,0.9999999705478826
taxed,1537786,0.9999999705184157
keane,1536978,0.9999999704889193
gator,1536519,0.9999999704593936
walla,1535192,0.9999999704298381
taped,1534342,0.9999999704002531
docks,1534076,0.9999999703706386
bully,1532418,0.9999999703409945
shure,1531591,0.9999999703113207
rhyme,1530733,0.9999999702816171
antec,1530204,0.9999999702518838
patel,1528841,0.999999970222121
luxor,1528236,0.9999999701923281
matic,1524664,0.9999999701625055
snort,1522943,0.9999999701326532
iconv,1522476,0.9999999701027709
vicky,1521949,0.9999999700728586
crowe,1521823,0.9999999700429165
triad,1519533,0.9999999700129445
fitch,1518593,0.9999999699829423
sinai,1518310,0.9999999699529103
cameo,1517437,0.9999999699228481
leach,1516929,0.999999969892756
fanny,1516099,0.9999999698626336
sunni,1516089,0.9999999698324813
milky,1515925,0.9999999698022985
combs,1515329,0.9999999697720858
macao,1512986,0.9999999697418429
snaps,1512455,0.9999999697115696
dmesg,1512027,0.999999969681266
hurst,1509915,0.9999999696509321
coils,1503707,0.9999999696205677
navel,1503077,0.9999999695901731
menlo,1501940,0.9999999695597481
bumps,1501221,0.9999999695292927
sable,1501050,0.9999999694988067
aopen,1501032,0.9999999694682902
spool,1499516,0.9999999694377433
norsk,1498173,0.9999999694071657
annoy,1497815,0.9999999693765576
toxin,1495922,0.9999999693459187
axiom,1495473,0.9999999693152495
aztec,1494241,0.9999999692845494
vents,1493908,0.9999999692538185
mater,1493901,0.9999999692230571
aiken,1493709,0.9999999691922646
humps,1492758,0.9999999691614415
joker,1492319,0.9999999691305875
hikes,1491709,0.9999999690997027
wiped,1491628,0.999999969068787
baden,1490601,0.9999999690378404
tudor,1490389,0.9999999690068627
heirs,1489908,0.999999968975854
twill,1489583,0.9999999689448144
cures,1489176,0.9999999689137437
timex,1487849,0.9999999688826419
duffy,1487687,0.999999968851509
freud,1486467,0.9999999688203448
brink,1484879,0.9999999687891495
truss,1484384,0.9999999687579232
pinot,1481847,0.9999999687266653
khaki,1481504,0.9999999686953763
mould,1479845,0.999999968664056
quran,1477824,0.9999999686327045
webct,1473937,0.9999999686013216
gimme,1471759,0.9999999685699071
erika,1471358,0.9999999685384614
letra,1468238,0.9999999685069841
croft,1468213,0.9999999684754753
penal,1467202,0.999999968443935
wimax,1466055,0.9999999684123632
combi,1465296,0.9999999683807598
cowan,1463253,0.9999999683491246
riots,1463036,0.999999968317458
asics,1459949,0.9999999682857595
lapse,1459542,0.9999999682540294
wally,1459126,0.9999999682222677
shrub,1458217,0.999999968190474
finer,1455912,0.9999999681586486
liste,1452288,0.9999999681267911
smack,1451860,0.9999999680949022
tetex,1451618,0.9999999680629811
cloak,1450056,0.999999968031028
thier,1449952,0.9999999679990431
manic,1448525,0.9999999679670261
choke,1448146,0.999999967934977
keene,1446253,0.999999967902896
wanda,1441976,0.9999999678707828
gravy,1441099,0.9999999678386376
payer,1439009,0.9999999678064603
nader,1438522,0.9999999677742505
abbas,1437558,0.9999999677420087
moods,1437510,0.9999999677097345
baird,1431753,0.9999999676774282
glaze,1431525,0.9999999676450894
xanga,1431099,0.9999999676127184
eweek,1427986,0.9999999675803147
salle,1426680,0.9999999675478789
infra,1426499,0.9999999675154108
gated,1426083,0.9999999674829099
sasha,1425914,0.9999999674503766
ewing,1425635,0.9999999674178106
amish,1424712,0.999999967385212
dizzy,1424316,0.999999967352581
cribs,1423971,0.9999999673199171
fendi,1423618,0.9999999672872208
psych,1422877,0.9999999672544917
verge,1422550,0.9999999672217297
nomad,1422041,0.999999967188935
thorn,1421673,0.9999999671561077
spins,1421064,0.9999999671232473
spoil,1419320,0.9999999670903541
phono,1418855,0.999999967057428
daryl,1418692,0.999999967024469
hoses,1416325,0.999999966991477
heuer,1414480,0.9999999669584518
provo,1413618,0.9999999669253938
lycra,1412522,0.9999999668923027
suomi,1410932,0.9999999668591784
sissy,1410911,0.9999999668260211
trang,1410775,0.9999999667928303
hymns,1409831,0.9999999667596067
palsy,1409502,0.9999999667263497
esmtp,1408738,0.9999999666930592
cuffs,1408615,0.9999999666597357
anand,1407981,0.9999999666263788
novak,1406646,0.9999999665929884
nicky,1404900,0.9999999665595647
monet,1402373,0.9999999665261077
outta,1401625,0.9999999664926169
petra,1400057,0.9999999664590928
xenon,1400039,0.9999999664255352
plata,1398884,0.9999999663919439
luigi,1398437,0.999999966358319
bayou,1397958,0.9999999663246606
mkdir,1394035,0.9999999662909682
tonic,1393402,0.9999999662572425
vader,1392214,0.9999999662234829
potty,1390617,0.9999999661896894
tomas,1389089,0.9999999661558621
rites,1388265,0.9999999661220011
colby,1386754,0.999999966088106
ditto,1386002,0.9999999660541772
oddly,1385252,0.9999999660202146
ricci,1383784,0.9999999659862178
hines,1379557,0.999999965952187
undue,1377567,0.999999965918122
tuple,1376804,0.9999999658840231
elves,1375481,0.9999999658498903
bratz,1375448,0.9999999658157229
chant,1374428,0.9999999657815216
nafta,1373278,0.9999999657472861
hutch,1373107,0.9999999657130162
tufts,1372589,0.9999999656787121
parry,1371591,0.9999999656443735
mahal,1371252,0.9999999656100008
robyn,1370570,0.9999999655755937
coeur,1369748,0.9999999655411519
raves,1368538,0.9999999655066759
mamma,1368416,0.9999999654721653
folly,1367992,0.9999999654376203
mural,1367338,0.9999999654030406
wager,1366964,0.9999999653684263
purge,1366135,0.9999999653337773
gnupg,1364527,0.9999999652990937
comix,1362567,0.9999999652643755
jiang,1361610,0.9999999652296226
poser,1361002,0.9999999651948347
youre,1360397,0.9999999651600121
perky,1360009,0.9999999651251549
fused,1359038,0.9999999650902626
pixma,1357507,0.9999999650553354
stump,1357079,0.9999999650203731
scalp,1356840,0.999999964985376
actin,1356491,0.9999999649503438
erwin,1356404,0.9999999649152768
melon,1355214,0.9999999648801744
siren,1354779,0.999999964845037
clasp,1354393,0.9999999648098644
aedst,1353574,0.9999999647746568
greer,1353554,0.9999999647394139
wipes,1350866,0.9999999647041357
krone,1350253,0.9999999646688221
aegis,1349788,0.9999999646334733
derry,1348652,0.9999999645980889
altec,1348273,0.9999999645626693
amour,1346779,0.9999999645272143
titel,1344553,0.9999999644917238
totes,1344312,0.9999999644561978
thugs,1343168,0.9999999644206362
ethel,1342863,0.9999999643850389
sonar,1341822,0.9999999643494063
akira,1339862,0.9999999643137377
ethyl,1339385,0.9999999642780336
lambs,1339048,0.9999999642422939
maint,1338067,0.9999999642065183
neuro,1337649,0.9999999641707069
ulcer,1336605,0.9999999641348598
autor,1333530,0.9999999640989767
ethic,1333320,0.9999999640630577
taxon,1333053,0.9999999640271027
thine,1332569,0.9999999639911119
earch,1332161,0.999999963955085
genet,1332113,0.999999963919022
engel,1332057,0.9999999638829231
infor,1331748,0.9999999638467878
parma,1330679,0.9999999638106165
opium,1330299,0.999999963774409
enema,1329511,0.9999999637381654
recor,1326646,0.9999999637018855
seams,1323885,0.9999999636655692
barge,1319916,0.9999999636292165
famed,1319098,0.9999999635928276
resid,1318706,0.9999999635564021
utica,1318194,0.9999999635199404
grimm,1317982,0.999999963483442
guido,1317298,0.9999999634469072
rufus,1315206,0.9999999634103358
slant,1313083,0.9999999633737278
comme,1312621,0.9999999633370833
chops,1312600,0.999999963300402
broom,1312361,0.999999963263684
snare,1311615,0.9999999632269294
shank,1311484,0.999999963190138
leash,1310125,0.9999999631533096
hunts,1310081,0.9999999631164445
faber,1310033,0.9999999630795424
acton,1309016,0.9999999630426035
cunts,1308527,0.9999999630056278
deems,1307732,0.9999999629686149
kinja,1305090,0.999999962931565
ligne,1303464,0.999999962894478
lucie,1299778,0.9999999628573539
geese,1299115,0.9999999628201925
polio,1298845,0.9999999627829943
sharm,1298573,0.9999999627457586
mecca,1298392,0.9999999627084858
broth,1297117,0.9999999626711756
russo,1295753,0.9999999626338282
crows,1294733,0.9999999625964434
taper,1294069,0.9999999625590211
revue,1290094,0.9999999625215613
smear,1289528,0.9999999624840642
memos,1286640,0.9999999624465296
frist,1284684,0.9999999624089572
serge,1283914,0.9999999623713473
waldo,1283521,0.9999999623336998
diese,1283461,0.9999999622960148
judah,1283019,0.9999999622582919
slain,1281084,0.9999999622205312
inode,1280372,0.999999962182733
quail,1278967,0.9999999621448968
mayan,1278824,0.9999999621070227
futon,1278430,0.9999999620691108
icing,1277602,0.9999999620311609
wilma,1275432,0.9999999619931731
lowry,1271991,0.9999999619551473
strut,1271153,0.9999999619170833
pavel,1271012,0.9999999618789813
wolff,1269426,0.9999999618408414
plume,1269109,0.999999961802663
reina,1265881,0.9999999617644467
plank,1265284,0.999999961726192
ofthe,1265129,0.9999999616878991
umass,1264213,0.9999999616495677
enact,1263603,0.9999999616111982
wasnt,1262688,0.99999996157279
deity,1262430,0.9999999615343437
claws,1260902,0.9999999614958587
virgo,1260695,0.9999999614573355
manly,1260481,0.9999999614187735
pings,1259320,0.999999961380173
peril,1258951,0.9999999613415337
hairs,1258412,0.999999961302856
malik,1255552,0.9999999612641395
illus,1255038,0.9999999612253843
quads,1254291,0.9999999611865904
grady,1254116,0.9999999611477575
maids,1253811,0.9999999611088859
rocco,1252959,0.9999999610699752
louie,1252710,0.9999999610310257
swirl,1251090,0.9999999609920374
emery,1251050,0.9999999609530099
otago,1250883,0.9999999609139434
optio,1250379,0.9999999608748378
upton,1248681,0.9999999608356929
libre,1247864,0.9999999607965091
abode,1246541,0.999999960757286
savoy,1246516,0.9999999607180237
vogel,1246363,0.999999960678722
henti,1246351,0.999999960639381
comfy,1245404,0.9999999606000007
campo,1243547,0.9999999605605809
polka,1242601,0.9999999605211218
wiper,1242341,0.9999999604816232
falun,1239295,0.9999999604420851
nicer,1239249,0.9999999604025074
lagos,1239091,0.9999999603628902
boast,1239080,0.9999999603232332
gents,1239020,0.9999999602835365
ortiz,1237626,0.9999999602438003
perch,1235177,0.9999999602040242
angst,1232364,0.9999999601642082
gecko,1230211,0.9999999601243525
miele,1229402,0.9999999600844569
uconn,1227524,0.9999999600445215
caleb,1225445,0.9999999600045459
jetta,1224994,0.9999999599645306
hagen,1224974,0.9999999599244751
codex,1224930,0.9999999598843794
judas,1224674,0.9999999598442438
valle,1224514,0.999999959804068
barns,1223270,0.9999999597638519
unhcr,1222536,0.9999999597235957
raids,1222441,0.9999999596832992
solos,1222232,0.9999999596429624
facet,1221287,0.9999999596025851
xpath,1220951,0.9999999595621675
skoda,1220058,0.9999999595217094
ruben,1218721,0.9999999594812109
wares,1218442,0.9999999594406718
verve,1218256,0.9999999594000922
spree,1218040,0.9999999593594721
embed,1217930,0.999999959318811
gurus,1217822,0.9999999592781096
brute,1216912,0.9999999592373673
kabul,1213882,0.9999999591965844
butch,1213820,0.9999999591557606
scart,1213599,0.9999999591148957
huber,1212001,0.9999999590739902
yarns,1211638,0.9999999590330438
karin,1209918,0.9999999589920564
lille,1208368,0.9999999589510279
misco,1207931,0.9999999589099583
defer,1207925,0.9999999588688478
liars,1207786,0.9999999588276961
alles,1206859,0.999999958786503
carly,1205583,0.9999999587452689
degli,1205567,0.9999999587039937
saith,1205270,0.999999958662677
aimee,1204884,0.999999958621319
davey,1204647,0.9999999585799196
deans,1202452,0.9999999585384788
kites,1202129,0.9999999584969967
dumps,1200377,0.9999999584554728
hanks,1199778,0.9999999584139077
crave,1199466,0.9999999583723007
nigga,1198910,0.9999999583306522
salty,1196416,0.999999958288962
hanes,1195641,0.9999999582472301
zeros,1194886,0.9999999582054564
valor,1193133,0.999999958163641
sabre,1189329,0.9999999581217838
banda,1187929,0.9999999580798846
goofy,1187234,0.9999999580379435
mimic,1187154,0.9999999579959604
hodge,1186264,0.9999999579539354
ticks,1184410,0.9999999579118684
vigil,1183443,0.9999999578697591
meier,1182864,0.9999999578276078
crore,1182812,0.9999999577854142
banco,1182286,0.9999999577431786
itchy,1181967,0.9999999577009007
bulky,1181562,0.9999999576585803
